no;id;G;D;time_period;Y
16858;4215;4;0.213594022;2;8.711694584
16859;4215;4;0.213594022;3;8.027291898
16860;4215;4;0.213594022;4;11.26579806
16861;4216;0;0;1;0.19171355
16862;4216;0;0;2;1.344137938
16863;4216;0;0;3;2.312800479
16864;4216;0;0;4;3.846111875
16865;4217;4;0.775069779;1;5.142214494
16866;4217;4;0.775069779;2;4.547636306
16867;4217;4;0.775069779;3;8.411705689
16868;4217;4;0.775069779;4;8.195492225
16869;4218;2;0.194528721;1;1.844003341
16870;4218;2;0.194528721;2;3.944394411
16871;4218;2;0.194528721;3;3.899455657
16872;4218;2;0.194528721;4;4.29824635
16873;4219;3;0.06810589;1;4.734771196
16874;4219;3;0.06810589;2;5.431946416
16875;4219;3;0.06810589;3;6.517103996
16876;4219;3;0.06810589;4;7.097351032
16877;4220;0;0;1;-0.18805484
16878;4220;0;0;2;0.222611781
16879;4220;0;0;3;1.170603765
16880;4220;0;0;4;1.397939391
16881;4221;2;0.025463046;1;5.541328104
16882;4221;2;0.025463046;2;4.303991627
16883;4221;2;0.025463046;3;5.645477185
16884;4221;2;0.025463046;4;7.04689259
16885;4222;3;0.877583317;1;3.940834473
16886;4222;3;0.877583317;2;6.909708925
16887;4222;3;0.877583317;3;4.723740428
16888;4222;3;0.877583317;4;6.612005493
16889;4223;2;0.325490873;1;2.357989957
16890;4223;2;0.325490873;2;4.667706149
16891;4223;2;0.325490873;3;4.030196946
16892;4223;2;0.325490873;4;6.971595975
16893;4224;4;0.543377828;1;6.75344444
16894;4224;4;0.543377828;2;5.525525162
16895;4224;4;0.543377828;3;6.06512203
16896;4224;4;0.543377828;4;8.392526118
16897;4225;0;0;1;1.45697531
16898;4225;0;0;2;0.154589118
16899;4225;0;0;3;4.519963706
16900;4225;0;0;4;3.256339265
16901;4226;3;0.790477365;1;4.614115463
16902;4226;3;0.790477365;2;6.1009232
16903;4226;3;0.790477365;3;6.764170299
16904;4226;3;0.790477365;4;5.138842728
16905;4227;2;0.616312747;1;3.474679874
16906;4227;2;0.616312747;2;3.334562745
16907;4227;2;0.616312747;3;5.71373904
16908;4227;2;0.616312747;4;7.528839375
16909;4228;2;0.40961138;1;3.598261866
16910;4228;2;0.40961138;2;5.258853236
16911;4228;2;0.40961138;3;5.475225133
16912;4228;2;0.40961138;4;7.885816324
16913;4229;4;0.947756956;1;2.968215165
16914;4229;4;0.947756956;2;2.976305673
16915;4229;4;0.947756956;3;5.0616664
16916;4229;4;0.947756956;4;5.154788897
16917;4230;3;0.712539193;1;1.13088603
16918;4230;3;0.712539193;2;1.935017341
16919;4230;3;0.712539193;3;3.996167691
16920;4230;3;0.712539193;4;3.075215514
16921;4231;0;0;1;2.491761352
16922;4231;0;0;2;4.142791617
16923;4231;0;0;3;5.373701562
16924;4231;0;0;4;5.765906507
16925;4232;0;0;1;-1.452714924
16926;4232;0;0;2;0.562923311
16927;4232;0;0;3;1.714937776
16928;4232;0;0;4;2.694304425
16929;4233;3;0.398516729;1;3.824030345
16930;4233;3;0.398516729;2;4.728086669
16931;4233;3;0.398516729;3;4.990274782
16932;4233;3;0.398516729;4;3.751948471
16933;4234;2;0.1348345;1;-0.985954984
16934;4234;2;0.1348345;2;0.289099816
16935;4234;2;0.1348345;3;4.346702735
16936;4234;2;0.1348345;4;3.441672019
16937;4235;2;0.773660283;1;5.221476267
16938;4235;2;0.773660283;2;6.456485986
16939;4235;2;0.773660283;3;7.544453439
16940;4235;2;0.773660283;4;7.694971637
16941;4236;4;0.21279875;1;4.68607721
16942;4236;4;0.21279875;2;5.821690771
16943;4236;4;0.21279875;3;5.824158658
16944;4236;4;0.21279875;4;6.813472712
16945;4237;3;0.050930581;1;5.712662169
16946;4237;3;0.050930581;2;5.626121166
16947;4237;3;0.050930581;3;5.603046085
16948;4237;3;0.050930581;4;7.573605114
16949;4238;3;0.948717943;1;4.66630294
16950;4238;3;0.948717943;2;1.949883291
16951;4238;3;0.948717943;3;3.691997545
16952;4238;3;0.948717943;4;6.45004129
16953;4239;0;0;1;0.824270325
16954;4239;0;0;2;0.245956427
16955;4239;0;0;3;2.643317673
16956;4239;0;0;4;6.440448912
16957;4240;4;0.145016063;1;4.54918181
16958;4240;4;0.145016063;2;5.054265773
16959;4240;4;0.145016063;3;6.113403442
16960;4240;4;0.145016063;4;7.530886601
16961;4241;0;0;1;-0.413441323
16962;4241;0;0;2;1.714675296
16963;4241;0;0;3;1.780845593
16964;4241;0;0;4;5.739660018
16965;4242;3;0.456090561;1;3.848392516
16966;4242;3;0.456090561;2;3.544798241
16967;4242;3;0.456090561;3;5.790717348
16968;4242;3;0.456090561;4;5.954985344
16969;4243;0;0;1;1.38426113
16970;4243;0;0;2;1.889956981
16971;4243;0;0;3;4.31273348
16972;4243;0;0;4;5.005391229
16973;4244;3;0.640927972;1;5.207803591
16974;4244;3;0.640927972;2;6.046229266
16975;4244;3;0.640927972;3;8.003387113
16976;4244;3;0.640927972;4;7.046652798
16977;4245;0;0;1;-1.026631573
16978;4245;0;0;2;0.854214995
16979;4245;0;0;3;0.941300949
16980;4245;0;0;4;-0.619615566
16981;4246;3;0.408963227;1;4.201324913
16982;4246;3;0.408963227;2;2.854787354
16983;4246;3;0.408963227;3;7.922369138
16984;4246;3;0.408963227;4;6.134331854
16985;4247;2;0.904285062;1;2.924032003
16986;4247;2;0.904285062;2;5.223083625
16987;4247;2;0.904285062;3;6.633562377
16988;4247;2;0.904285062;4;8.102062429
16989;4248;2;0.679480917;1;3.400987587
16990;4248;2;0.679480917;2;2.524387996
16991;4248;2;0.679480917;3;7.568349168
16992;4248;2;0.679480917;4;7.130448877
16993;4249;2;0.780211326;1;3.891050946
16994;4249;2;0.780211326;2;2.843247109
16995;4249;2;0.780211326;3;3.9823003
16996;4249;2;0.780211326;4;7.571967063
16997;4250;4;0.861848216;1;2.646729257
16998;4250;4;0.861848216;2;4.409336831
16999;4250;4;0.861848216;3;4.241473295
17000;4250;4;0.861848216;4;7.660212638
17001;4251;4;0.032043513;1;5.487158318
17002;4251;4;0.032043513;2;8.070965194
17003;4251;4;0.032043513;3;6.002728416
17004;4251;4;0.032043513;4;8.082782964
17005;4252;2;0.894719241;1;4.940566813
17006;4252;2;0.894719241;2;5.87244293
17007;4252;2;0.894719241;3;6.951561777
17008;4252;2;0.894719241;4;4.903118737
17009;4253;3;0.878742428;1;3.671217385
17010;4253;3;0.878742428;2;6.1441688
17011;4253;3;0.878742428;3;7.376291832
17012;4253;3;0.878742428;4;8.383621343
17013;4254;0;0;1;1.13827697
17014;4254;0;0;2;3.690036128
17015;4254;0;0;3;4.088756842
17016;4254;0;0;4;5.541962795
17017;4255;2;0.31856222;1;5.837049521
17018;4255;2;0.31856222;2;7.387800339
17019;4255;2;0.31856222;3;6.151936479
17020;4255;2;0.31856222;4;9.981160937
17021;4256;3;0.887805142;1;6.924065638
17022;4256;3;0.887805142;2;6.543012952
17023;4256;3;0.887805142;3;7.923511706
17024;4256;3;0.887805142;4;6.788177332
17025;4257;2;0.215345021;1;2.879465698
17026;4257;2;0.215345021;2;3.634401222
17027;4257;2;0.215345021;3;3.78765891
17028;4257;2;0.215345021;4;6.309547011
17029;4258;0;0;1;0.085895492
17030;4258;0;0;2;-1.036586919
17031;4258;0;0;3;0.771542211
17032;4258;0;0;4;0.687428676
17033;4259;0;0;1;0.363146345
17034;4259;0;0;2;1.959663768
17035;4259;0;0;3;2.425930832
17036;4259;0;0;4;2.284742685
17037;4260;0;0;1;-1.143902434
17038;4260;0;0;2;1.523078396
17039;4260;0;0;3;1.4449762
17040;4260;0;0;4;2.033991485
17041;4261;0;0;1;1.982701007
17042;4261;0;0;2;3.149233737
17043;4261;0;0;3;5.34417711
17044;4261;0;0;4;5.406988864
17045;4262;2;0.085542372;1;3.024557044
17046;4262;2;0.085542372;2;4.438742351
17047;4262;2;0.085542372;3;6.217326687
17048;4262;2;0.085542372;4;6.70017129
17049;4263;4;0.534809674;1;5.703359433
17050;4263;4;0.534809674;2;7.731887216
17051;4263;4;0.534809674;3;8.661570464
17052;4263;4;0.534809674;4;8.700028249
17053;4264;0;0;1;1.066874983
17054;4264;0;0;2;3.561102751
17055;4264;0;0;3;1.583378073
17056;4264;0;0;4;3.548755796
17057;4265;4;0.800918667;1;4.545648136
17058;4265;4;0.800918667;2;7.011639368
17059;4265;4;0.800918667;3;6.481396583
17060;4265;4;0.800918667;4;9.206739404
17061;4266;4;0.975278084;1;6.107638452
17062;4266;4;0.975278084;2;5.963733354
17063;4266;4;0.975278084;3;6.030320156
17064;4266;4;0.975278084;4;7.556411148
17065;4267;3;0.043369749;1;3.130498858
17066;4267;3;0.043369749;2;5.213607396
17067;4267;3;0.043369749;3;5.677917439
17068;4267;3;0.043369749;4;5.411261369
17069;4268;3;0.889430518;1;3.299701256
17070;4268;3;0.889430518;2;4.981925574
17071;4268;3;0.889430518;3;6.342710455
17072;4268;3;0.889430518;4;6.835223518
17073;4269;3;0.057551101;1;2.961294986
17074;4269;3;0.057551101;2;1.891766652
17075;4269;3;0.057551101;3;5.931666776
17076;4269;3;0.057551101;4;6.006933671
17077;4270;3;0.584848556;1;4.131916063
17078;4270;3;0.584848556;2;4.383891355
17079;4270;3;0.584848556;3;5.894027095
17080;4270;3;0.584848556;4;6.64143052
17081;4271;2;0.804751145;1;3.432343576
17082;4271;2;0.804751145;2;6.536626808
17083;4271;2;0.804751145;3;5.457588017
17084;4271;2;0.804751145;4;6.432892205
17085;4272;3;0.894497129;1;2.339731594
17086;4272;3;0.894497129;2;2.609867489
17087;4272;3;0.894497129;3;5.292200885
17088;4272;3;0.894497129;4;6.824405781
17089;4273;3;0.628354937;1;4.672983567
17090;4273;3;0.628354937;2;3.158440619
17091;4273;3;0.628354937;3;3.629214012
17092;4273;3;0.628354937;4;5.159746755
17093;4274;4;0.47261378;1;5.899831676
17094;4274;4;0.47261378;2;6.907903039
17095;4274;4;0.47261378;3;7.737265513
17096;4274;4;0.47261378;4;8.832041057
17097;4275;2;0.685309854;1;2.08764364
17098;4275;2;0.685309854;2;1.140221919
17099;4275;2;0.685309854;3;6.343391989
17100;4275;2;0.685309854;4;6.514607729
17101;4276;3;0.497218173;1;4.48424262
17102;4276;3;0.497218173;2;5.811953686
17103;4276;3;0.497218173;3;6.551666587
17104;4276;3;0.497218173;4;7.885020805
17105;4277;4;0.194553075;1;5.262979647
17106;4277;4;0.194553075;2;4.943307571
17107;4277;4;0.194553075;3;6.857733306
17108;4277;4;0.194553075;4;7.4761512
17109;4278;2;0.398229083;1;3.172329807
17110;4278;2;0.398229083;2;5.480560549
17111;4278;2;0.398229083;3;5.191422059
17112;4278;2;0.398229083;4;8.250270357
17113;4279;0;0;1;-0.306238791
17114;4279;0;0;2;0.135512489
17115;4279;0;0;3;2.168545089
17116;4279;0;0;4;4.487587726
17117;4280;2;0.290560719;1;5.370487524
17118;4280;2;0.290560719;2;4.070014283
17119;4280;2;0.290560719;3;7.532243478
17120;4280;2;0.290560719;4;6.950763827
17121;4281;3;0.082506161;1;7.841403544
17122;4281;3;0.082506161;2;8.186395381
17123;4281;3;0.082506161;3;7.380487213
17124;4281;3;0.082506161;4;10.77513417
17125;4282;4;0.579427972;1;5.681029026
17126;4282;4;0.579427972;2;7.313929438
17127;4282;4;0.579427972;3;6.587602248
17128;4282;4;0.579427972;4;8.24028722
17129;4283;0;0;1;0.386715959
17130;4283;0;0;2;0.374109047
17131;4283;0;0;3;1.094408755
17132;4283;0;0;4;2.419171141
17133;4284;2;0.153228321;1;5.097701322
17134;4284;2;0.153228321;2;4.675382161
17135;4284;2;0.153228321;3;6.836416452
17136;4284;2;0.153228321;4;6.880828742
17137;4285;0;0;1;1.399382161
17138;4285;0;0;2;2.059443835
17139;4285;0;0;3;2.791523219
17140;4285;0;0;4;3.133393169
17141;4286;3;0.49114407;1;3.517574836
17142;4286;3;0.49114407;2;4.564976302
17143;4286;3;0.49114407;3;5.727084376
17144;4286;3;0.49114407;4;8.7970757
17145;4287;0;0;1;0.454481439
17146;4287;0;0;2;3.687118987
17147;4287;0;0;3;4.583741481
17148;4287;0;0;4;5.118521725
17149;4288;4;0.169698983;1;6.149717192
17150;4288;4;0.169698983;2;5.486478248
17151;4288;4;0.169698983;3;5.197577571
17152;4288;4;0.169698983;4;9.018715257
17153;4289;2;0.755571295;1;1.852259635
17154;4289;2;0.755571295;2;6.055138968
17155;4289;2;0.755571295;3;6.550630311
17156;4289;2;0.755571295;4;6.576405211
17157;4290;0;0;1;0.870867673
17158;4290;0;0;2;2.311542499
17159;4290;0;0;3;3.434965397
17160;4290;0;0;4;5.330448932
17161;4291;2;0.289652443;1;4.737468301
17162;4291;2;0.289652443;2;4.261409361
17163;4291;2;0.289652443;3;6.931726477
17164;4291;2;0.289652443;4;5.634389885
17165;4292;3;0.78401409;1;5.263497931
17166;4292;3;0.78401409;2;6.312788303
17167;4292;3;0.78401409;3;6.174515592
17168;4292;3;0.78401409;4;6.846548391
17169;4293;4;0.789631744;1;4.495346822
17170;4293;4;0.789631744;2;7.150651302
17171;4293;4;0.789631744;3;6.045541557
17172;4293;4;0.789631744;4;7.938672456
17173;4294;3;0.030908749;1;5.585333818
17174;4294;3;0.030908749;2;5.918336039
17175;4294;3;0.030908749;3;6.635620665
17176;4294;3;0.030908749;4;8.724848994
17177;4295;4;0.36548078;1;5.531286467
17178;4295;4;0.36548078;2;5.64367926
17179;4295;4;0.36548078;3;7.17346716
17180;4295;4;0.36548078;4;7.359609744
17181;4296;0;0;1;-0.471067345
17182;4296;0;0;2;1.548155429
17183;4296;0;0;3;3.264391632
17184;4296;0;0;4;3.668485131
17185;4297;4;0.567226757;1;8.175353545
17186;4297;4;0.567226757;2;6.258025112
17187;4297;4;0.567226757;3;9.139562101
17188;4297;4;0.567226757;4;10.26053654
17189;4298;2;0.606736132;1;3.602836887
17190;4298;2;0.606736132;2;3.600401942
17191;4298;2;0.606736132;3;5.897676702
17192;4298;2;0.606736132;4;7.627577483
17193;4299;2;0.610423109;1;2.550808404
17194;4299;2;0.610423109;2;5.190604613
17195;4299;2;0.610423109;3;3.678051159
17196;4299;2;0.610423109;4;6.387755812
17197;4300;3;0.482524943;1;2.256153927
17198;4300;3;0.482524943;2;3.94254107
17199;4300;3;0.482524943;3;5.570842573
17200;4300;3;0.482524943;4;7.287321764
17201;4301;3;0.763514861;1;3.321671783
17202;4301;3;0.763514861;2;5.268562949
17203;4301;3;0.763514861;3;6.034326523
17204;4301;3;0.763514861;4;8.490201525
17205;4302;4;0.171082624;1;6.499194218
17206;4302;4;0.171082624;2;7.673010097
17207;4302;4;0.171082624;3;8.664415043
17208;4302;4;0.171082624;4;7.394060284
17209;4303;4;0.345071608;1;4.648754059
17210;4303;4;0.345071608;2;8.255008926
17211;4303;4;0.345071608;3;7.379905836
17212;4303;4;0.345071608;4;9.050801182
17213;4304;3;0.304869139;1;3.13763386
17214;4304;3;0.304869139;2;6.648252348
17215;4304;3;0.304869139;3;5.884343668
17216;4304;3;0.304869139;4;7.42233449
17217;4305;2;0.848026488;1;3.525203495
17218;4305;2;0.848026488;2;4.39475141
17219;4305;2;0.848026488;3;3.578460856
17220;4305;2;0.848026488;4;6.000818803
17221;4306;0;0;1;1.737883081
17222;4306;0;0;2;2.217259852
17223;4306;0;0;3;4.489571237
17224;4306;0;0;4;3.375508083
17225;4307;4;0.703166353;1;3.688534534
17226;4307;4;0.703166353;2;4.31918724
17227;4307;4;0.703166353;3;7.779108189
17228;4307;4;0.703166353;4;7.54720632
17229;4308;3;0.339676848;1;3.070598611
17230;4308;3;0.339676848;2;4.454488597
17231;4308;3;0.339676848;3;5.846822506
17232;4308;3;0.339676848;4;6.770180028
17233;4309;0;0;1;-0.149661471
17234;4309;0;0;2;-0.334197191
17235;4309;0;0;3;0.718985318
17236;4309;0;0;4;3.405834496
17237;4310;0;0;1;1.543195897
17238;4310;0;0;2;2.105930471
17239;4310;0;0;3;2.416797674
17240;4310;0;0;4;2.94704074
17241;4311;2;0.114926612;1;4.010700357
17242;4311;2;0.114926612;2;1.51816054
17243;4311;2;0.114926612;3;3.544204461
17244;4311;2;0.114926612;4;7.594120917
17245;4312;0;0;1;1.39006351
17246;4312;0;0;2;2.401285277
17247;4312;0;0;3;3.923382652
17248;4312;0;0;4;4.592495995
17249;4313;0;0;1;-2.716064677
17250;4313;0;0;2;-1.230394617
17251;4313;0;0;3;0.977219086
17252;4313;0;0;4;2.418978731
17253;4314;4;0.010343755;1;4.889392698
17254;4314;4;0.010343755;2;6.56542985
17255;4314;4;0.010343755;3;5.769456528
17256;4314;4;0.010343755;4;10.36945615
17257;4315;0;0;1;1.277336615
17258;4315;0;0;2;4.972214799
17259;4315;0;0;3;4.670396646
17260;4315;0;0;4;4.420797713
17261;4316;3;0.513467615;1;4.586268065
17262;4316;3;0.513467615;2;7.127615268
17263;4316;3;0.513467615;3;5.694279309
17264;4316;3;0.513467615;4;7.320190242
17265;4317;0;0;1;-0.125720215
17266;4317;0;0;2;2.578038937
17267;4317;0;0;3;1.15174965
17268;4317;0;0;4;1.920631548
17269;4318;4;0.801770029;1;5.916934669
17270;4318;4;0.801770029;2;5.581265303
17271;4318;4;0.801770029;3;7.27957156
17272;4318;4;0.801770029;4;9.126633784
17273;4319;0;0;1;2.407622876
17274;4319;0;0;2;2.48415056
17275;4319;0;0;3;3.547658906
17276;4319;0;0;4;3.851675586
17277;4320;3;0.993190205;1;2.755537237
17278;4320;3;0.993190205;2;2.906020812
17279;4320;3;0.993190205;3;4.010043584
17280;4320;3;0.993190205;4;6.948730659
17281;4321;4;0.332132422;1;4.483556434
17282;4321;4;0.332132422;2;4.888776155
17283;4321;4;0.332132422;3;6.990063522
17284;4321;4;0.332132422;4;7.731361365
17285;4322;0;0;1;-0.784812408
17286;4322;0;0;2;2.632516004
17287;4322;0;0;3;3.560928782
17288;4322;0;0;4;5.848869259
17289;4323;4;0.368457703;1;6.228157805
17290;4323;4;0.368457703;2;7.298564738
17291;4323;4;0.368457703;3;7.688908757
17292;4323;4;0.368457703;4;9.81248767
17293;4324;2;0.655780519;1;4.847418818
17294;4324;2;0.655780519;2;5.414139291
17295;4324;2;0.655780519;3;8.283487274
17296;4324;2;0.655780519;4;7.303020303
17297;4325;2;0.413678567;1;3.915567747
17298;4325;2;0.413678567;2;3.104033203
17299;4325;2;0.413678567;3;5.669195718
17300;4325;2;0.413678567;4;5.933521049
17301;4326;0;0;1;2.834816704
17302;4326;0;0;2;2.453512468
17303;4326;0;0;3;3.894426604
17304;4326;0;0;4;4.211108257
17305;4327;4;0.45433876;1;5.41499445
17306;4327;4;0.45433876;2;5.444102236
17307;4327;4;0.45433876;3;8.026099245
17308;4327;4;0.45433876;4;8.656006439
17309;4328;2;0.028343981;1;1.024062538
17310;4328;2;0.028343981;2;3.009088449
17311;4328;2;0.028343981;3;3.283519981
17312;4328;2;0.028343981;4;4.563292281
17313;4329;0;0;1;0.962260565
17314;4329;0;0;2;4.855413796
17315;4329;0;0;3;3.382618814
17316;4329;0;0;4;4.674381224
17317;4330;0;0;1;-0.664326645
17318;4330;0;0;2;0.602823687
17319;4330;0;0;3;1.599389024
17320;4330;0;0;4;3.098494066
17321;4331;4;0.098478143;1;8.165018903
17322;4331;4;0.098478143;2;6.891522062
17323;4331;4;0.098478143;3;9.82720789
17324;4331;4;0.098478143;4;10.63276051
17325;4332;3;0.350175416;1;2.752935021
17326;4332;3;0.350175416;2;4.339264636
17327;4332;3;0.350175416;3;6.758680271
17328;4332;3;0.350175416;4;6.089201088
17329;4333;0;0;1;1.479722384
17330;4333;0;0;2;0.714746854
17331;4333;0;0;3;0.456587203
17332;4333;0;0;4;4.301102715
17333;4334;3;0.921458204;1;3.792104422
17334;4334;3;0.921458204;2;6.138669427
17335;4334;3;0.921458204;3;10.18059664
17336;4334;3;0.921458204;4;7.737335817
17337;4335;0;0;1;0.345917084
17338;4335;0;0;2;3.274492936
17339;4335;0;0;3;3.296887671
17340;4335;0;0;4;6.158187132
17341;4336;3;0.080787361;1;2.377753046
17342;4336;3;0.080787361;2;5.117648173
17343;4336;3;0.080787361;3;5.415662145
17344;4336;3;0.080787361;4;8.3195567
17345;4337;2;0.945396087;1;4.47725723
17346;4337;2;0.945396087;2;5.067494275
17347;4337;2;0.945396087;3;5.263587505
17348;4337;2;0.945396087;4;5.766262926
17349;4338;3;0.368302249;1;4.078872067
17350;4338;3;0.368302249;2;4.248800315
17351;4338;3;0.368302249;3;6.635803565
17352;4338;3;0.368302249;4;7.998130193
17353;4339;4;0.614361512;1;3.242206341
17354;4339;4;0.614361512;2;3.399396495
17355;4339;4;0.614361512;3;2.365603131
17356;4339;4;0.614361512;4;5.069042548
17357;4340;4;0.371450919;1;4.681411934
17358;4340;4;0.371450919;2;6.753370025
17359;4340;4;0.371450919;3;6.383639196
17360;4340;4;0.371450919;4;6.864783634
17361;4341;3;0.061799646;1;5.689634648
17362;4341;3;0.061799646;2;9.356239354
17363;4341;3;0.061799646;3;9.061670477
17364;4341;3;0.061799646;4;7.857920619
17365;4342;0;0;1;1.889108403
17366;4342;0;0;2;0.97291039
17367;4342;0;0;3;3.723655197
17368;4342;0;0;4;4.058012289
17369;4343;3;0.923859659;1;3.139500207
17370;4343;3;0.923859659;2;4.743123112
17371;4343;3;0.923859659;3;5.11016523
17372;4343;3;0.923859659;4;6.611823753
17373;4344;2;0.165418538;1;3.198167588
17374;4344;2;0.165418538;2;3.652202487
17375;4344;2;0.165418538;3;6.80214584
17376;4344;2;0.165418538;4;5.232068678
17377;4345;3;0.87443087;1;5.002289683
17378;4345;3;0.87443087;2;3.933172082
17379;4345;3;0.87443087;3;7.40138938
17380;4345;3;0.87443087;4;7.932263992
17381;4346;0;0;1;1.607379153
17382;4346;0;0;2;3.539345105
17383;4346;0;0;3;2.906186988
17384;4346;0;0;4;3.485043378
17385;4347;2;0.485269608;1;2.538600139
17386;4347;2;0.485269608;2;3.423010225
17387;4347;2;0.485269608;3;2.513269594
17388;4347;2;0.485269608;4;4.602576213
17389;4348;2;0.436945906;1;3.808503779
17390;4348;2;0.436945906;2;3.639902566
17391;4348;2;0.436945906;3;4.604146973
17392;4348;2;0.436945906;4;6.795144224
17393;4349;0;0;1;2.36574722
17394;4349;0;0;2;4.441541564
17395;4349;0;0;3;6.145256956
17396;4349;0;0;4;5.638284921
17397;4350;4;0.426933903;1;4.323965334
17398;4350;4;0.426933903;2;6.41208254
17399;4350;4;0.426933903;3;8.134563573
17400;4350;4;0.426933903;4;7.587977197
17401;4351;2;0.866949722;1;3.346229243
17402;4351;2;0.866949722;2;3.593304904
17403;4351;2;0.866949722;3;6.184470643
17404;4351;2;0.866949722;4;5.70140222
17405;4352;0;0;1;2.787210216
17406;4352;0;0;2;2.202286667
17407;4352;0;0;3;3.10897596
17408;4352;0;0;4;5.726690544
17409;4353;4;0.802990956;1;6.041646934
17410;4353;4;0.802990956;2;5.336358915
17411;4353;4;0.802990956;3;6.956641061
17412;4353;4;0.802990956;4;7.793624845
17413;4354;0;0;1;2.231612446
17414;4354;0;0;2;1.58443195
17415;4354;0;0;3;3.264856101
17416;4354;0;0;4;5.650735156
17417;4355;2;0.874789941;1;4.38022268
17418;4355;2;0.874789941;2;5.861371677
17419;4355;2;0.874789941;3;5.728999418
17420;4355;2;0.874789941;4;7.263188757
17421;4356;4;0.69258407;1;5.668111546
17422;4356;4;0.69258407;2;6.846856915
17423;4356;4;0.69258407;3;6.467616122
17424;4356;4;0.69258407;4;8.671824967
17425;4357;3;0.08481236;1;3.889401415
17426;4357;3;0.08481236;2;5.18623598
17427;4357;3;0.08481236;3;4.560216276
17428;4357;3;0.08481236;4;6.550663414
17429;4358;2;0.890738825;1;1.159028273
17430;4358;2;0.890738825;2;0.925865276
17431;4358;2;0.890738825;3;2.331049341
17432;4358;2;0.890738825;4;3.75256152
17433;4359;3;0.090973489;1;2.679898428
17434;4359;3;0.090973489;2;5.816134525
17435;4359;3;0.090973489;3;7.537575044
17436;4359;3;0.090973489;4;7.94008885
17437;4360;3;0.161705776;1;4.509699333
17438;4360;3;0.161705776;2;6.117850171
17439;4360;3;0.161705776;3;7.140921534
17440;4360;3;0.161705776;4;7.009565909
17441;4361;3;0.372685957;1;5.647055732
17442;4361;3;0.372685957;2;6.807636258
17443;4361;3;0.372685957;3;8.285012198
17444;4361;3;0.372685957;4;9.48609767
17445;4362;0;0;1;0.98371113
17446;4362;0;0;2;3.222343568
17447;4362;0;0;3;3.432094116
17448;4362;0;0;4;5.028058831
17449;4363;3;0.178189126;1;5.408358979
17450;4363;3;0.178189126;2;5.612990916
17451;4363;3;0.178189126;3;6.827191575
17452;4363;3;0.178189126;4;8.327302083
17453;4364;3;0.455646888;1;4.897208149
17454;4364;3;0.455646888;2;5.950889484
17455;4364;3;0.455646888;3;9.284481125
17456;4364;3;0.455646888;4;8.803704174
17457;4365;0;0;1;3.71690825
17458;4365;0;0;2;4.485052148
17459;4365;0;0;3;5.530685989
17460;4365;0;0;4;6.821168799
17461;4366;3;0.415683762;1;4.048390489
17462;4366;3;0.415683762;2;4.280088508
17463;4366;3;0.415683762;3;7.015162316
17464;4366;3;0.415683762;4;7.996755056
17465;4367;4;0.759621736;1;7.516256785
17466;4367;4;0.759621736;2;7.12918045
17467;4367;4;0.759621736;3;7.8935023
17468;4367;4;0.759621736;4;7.22101114
17469;4368;2;0.696856006;1;2.871726006
17470;4368;2;0.696856006;2;3.602267304
17471;4368;2;0.696856006;3;5.146605036
17472;4368;2;0.696856006;4;4.667946923
17473;4369;2;0.476467728;1;3.98904587
17474;4369;2;0.476467728;2;3.674007063
17475;4369;2;0.476467728;3;4.054040259
17476;4369;2;0.476467728;4;5.728720102
17477;4370;3;0.05850465;1;4.465785671
17478;4370;3;0.05850465;2;4.446369564
17479;4370;3;0.05850465;3;7.087347661
17480;4370;3;0.05850465;4;6.914681998
17481;4371;3;0.229414674;1;3.9856285
17482;4371;3;0.229414674;2;5.355279341
17483;4371;3;0.229414674;3;4.848341763
17484;4371;3;0.229414674;4;9.540065815
17485;4372;2;0.379646569;1;3.869323098
17486;4372;2;0.379646569;2;5.396732964
17487;4372;2;0.379646569;3;6.102810855
17488;4372;2;0.379646569;4;7.642966709
17489;4373;3;0.047288691;1;7.145003944
17490;4373;3;0.047288691;2;4.824837709
17491;4373;3;0.047288691;3;5.126969189
17492;4373;3;0.047288691;4;8.061128908
17493;4374;0;0;1;3.358833135
17494;4374;0;0;2;1.839729993
17495;4374;0;0;3;4.128862199
17496;4374;0;0;4;5.931874982
17497;4375;3;0.270089865;1;5.739672424
17498;4375;3;0.270089865;2;7.183332348
17499;4375;3;0.270089865;3;7.878772775
17500;4375;3;0.270089865;4;10.00435123
17501;4376;0;0;1;0.444246419
17502;4376;0;0;2;3.596751867
17503;4376;0;0;3;2.537495117
17504;4376;0;0;4;3.716370424
17505;4377;3;0.069054673;1;3.283067173
17506;4377;3;0.069054673;2;3.969017375
17507;4377;3;0.069054673;3;6.918318297
17508;4377;3;0.069054673;4;6.855515372
17509;4378;0;0;1;0.590489902
17510;4378;0;0;2;1.807190456
17511;4378;0;0;3;3.525530329
17512;4378;0;0;4;4.783787598
17513;4379;3;0.238191772;1;1.385723548
17514;4379;3;0.238191772;2;2.781633194
17515;4379;3;0.238191772;3;4.731379534
17516;4379;3;0.238191772;4;6.476930198
17517;4380;4;0.571219598;1;5.121183333
17518;4380;4;0.571219598;2;7.416088645
17519;4380;4;0.571219598;3;7.623702399
17520;4380;4;0.571219598;4;9.515584435
17521;4381;0;0;1;1.040804942
17522;4381;0;0;2;-0.410661288
17523;4381;0;0;3;2.817778127
17524;4381;0;0;4;2.517811759
17525;4382;3;0.401131438;1;3.748024791
